AT111_geometry.gml	16.435400050000055 47.35300025 16.281081050000068 47.455132750000018 16.37251205000004 47.642524250000065 16.422600050000057 47.665798250000023 16.674400550000058 47.605399750000032 16.64629005 47.446510250000046 16.435400050000055 47.35300025
AT112_geometry.gml	16.37251205000004 47.642524250000065 16.269050050000061 47.796405750000019 16.388891550000039 47.881601250000045 16.489393050000075 47.942977750000011 16.580290050000059 47.888615750000014 16.874184550000052 48.072309250000046 16.97923555 48.023454250000043 16.971087550000107 48.100569250000035 17.067497550000041 48.119553250000024 17.068599550000101 48.031799250000034 17.162000550000073 48.007198250000016 17.011400050000077 47.85900075 17.094400550000103 47.70859925000002 16.75000005000004 47.681999250000018 16.610000550000052 47.760799750000018 16.422600050000057 47.665798250000023 16.37251205000004 47.642524250000065
AT113_geometry.gml	15.995800050000071 46.834800750000028 16.15547305000004 46.993026250000014 16.015158050000082 47.367127250000067 16.17176955000005 47.422399750000039 16.281081050000068 47.455132750000018 16.435400050000055 47.35300025 16.490801050000016 47.280800250000027 16.42099955000009 47.195399750000064 16.530399550000084 47.127799750000065 16.445223050000038 46.993664250000052 16.291000550000035 47.013999750000039 16.111999550000064 46.869399750000014 15.995800050000071 46.834800750000028
AT121_geometry.gml	14.738772550000107 47.748529750000046 14.759648050000095 47.90048975000002 14.493633550000027 47.997797750000046 14.479043050000087 48.104414750000018 14.52117905 48.237609750000047 14.688370550000087 48.157290250000102 14.974156050000033 48.19883325 14.964447050000075 48.378470250000021 15.270584550000024 48.373743750000074 15.309930550000047 48.269161250000025 15.507680550000089 48.31959825000007 15.422403050000071 48.210821750000065 15.51636805000004 48.128803250000033 15.26345555 47.997678250000064 15.335960550000067 47.890015250000062 15.160808050000043 47.849293750000015 15.217306050000047 47.796027250000037 15.089249050000092 47.741470750000047 14.738772550000107 47.748529750000046
AT122_geometry.gml	16.281081050000068 47.455132750000018 16.17176955000005 47.422399750000039 16.109468050000032 47.524993250000051 15.847010550000022 47.567788750000034 15.611712050000108 47.751086250000071 15.217306050000047 47.796027250000037 15.160808050000043 47.849293750000015 15.335960550000067 47.890015250000062 15.551514050000037 48.070305750000017 15.915857050000028 48.08853525 16.210641050000078 47.898198750000034 16.388891550000039 47.881601250000045 16.269050050000061 47.796405750000019 16.37251205000004 47.642524250000065 16.281081050000068 47.455132750000018
AT123_geometry.gml	15.335960550000067 47.890015250000062 15.26345555 47.997678250000064 15.51636805000004 48.128803250000033 15.422403050000071 48.210821750000065 15.507680550000089 48.31959825000007 15.731362550000028 48.384200250000021 15.841757550000011 48.368628250000029 15.760383050000058 48.312808250000018 15.841819550000025 48.23044225000001 15.957077550000065 48.259554250000036 15.995652550000074 48.145711750000089 15.915857050000028 48.08853525 15.551514050000037 48.070305750000017 15.335960550000067 47.890015250000062
AT124_geometry.gml	14.690860550000025 48.585166250000043 14.8086035500001 48.778753250000022 14.979870050000073 48.772360750000018 15.020984050000038 49.020503250000047 15.542357550000048 48.907956750000011 15.753878050000054 48.852399250000047 15.887634550000058 48.785109250000033 15.798992050000038 48.70644925000002 15.940939550000053 48.671733750000044 15.738312050000047 48.569869750000038 15.78385205 48.486150250000037 15.731362550000028 48.384200250000021 15.507680550000089 48.31959825000007 15.309930550000047 48.269161250000025 15.270584550000024 48.373743750000074 14.964447050000075 48.378470250000021 14.873714050000075 48.459241750000018 14.912442550000065 48.513956750000034 14.690860550000025 48.585166250000043
AT125_geometry.gml	16.852441550000066 48.438535750000028 16.79307355 48.508743750000036 16.41005505000004 48.50807075000003 16.349179050000089 48.599794750000058 16.133586050000048 48.463143250000059 15.78385205 48.486150250000037 15.738312050000047 48.569869750000038 15.940939550000053 48.671733750000044 15.798992050000038 48.70644925000002 15.887634550000058 48.785109250000033 15.753878050000054 48.852399250000047 16.100263050000052 48.745710250000059 16.435017050000027 48.765625250000028 16.541008050000045 48.814176750000058 16.901541550000047 48.717379750000021 16.941200550000048 48.617000250000075 16.950977550000061 48.535999750000059 16.852441550000066 48.438535750000028
AT126_geometry.gml	15.731362550000028 48.384200250000021 15.78385205 48.486150250000037 16.133586050000048 48.463143250000059 16.349179050000089 48.599794750000058 16.41005505000004 48.50807075000003 16.79307355 48.508743750000036 16.852441550000066 48.438535750000028 16.97831455000005 48.17232875000002 16.576992050000086 48.144436250000069 16.546982050000025 48.26299875 16.416822050000093 48.32252825 16.208072550000026 48.26409725000002 16.18190055000008 48.17103025000003 15.995652550000074 48.145711750000089 15.957077550000065 48.259554250000036 15.841819550000025 48.23044225000001 15.760383050000058 48.312808250000018 15.841757550000011 48.368628250000029 15.731362550000028 48.384200250000021
AT127_geometry.gml	15.915857050000028 48.08853525 15.995652550000074 48.145711750000089 16.18190055000008 48.17103025000003 16.576992050000086 48.144436250000069 16.97831455000005 48.17232875000002 17.067497550000041 48.119553250000024 16.971087550000107 48.100569250000035 16.97923555 48.023454250000043 16.874184550000052 48.072309250000046 16.580290050000059 47.888615750000014 16.489393050000075 47.942977750000011 16.388891550000039 47.881601250000045 16.210641050000078 47.898198750000034 15.915857050000028 48.08853525
AT130_geometry.gml	16.18190055000008 48.17103025000003 16.208072550000026 48.26409725000002 16.416822050000093 48.32252825 16.546982050000025 48.26299875 16.576992050000086 48.144436250000069 16.18190055000008 48.17103025000003
AT211_geometry.gml	14.233424050000025 46.700167750000048 14.427217050000053 46.73375525000003 14.542890050000068 46.656178250000067 14.43522155000008 46.444269750000018 13.713893050000081 46.523178250000029 13.505312050000043 46.566439750000058 13.577491050000049 46.653255250000029 13.432760050000013 46.65716125000003 13.454855550000076 46.769988250000011 13.911754550000069 46.771080750000039 13.926961050000074 46.647168250000021 14.233424050000025 46.700167750000048
AT212_geometry.gml	12.690705550000018 46.657600750000029 12.724957550000056 46.743444250000067 12.965997550000083 46.78955325000004 12.656833550000073 47.099517750000047 13.07302155000005 47.013411250000019 13.354519550000077 47.09710425 13.693338050000079 47.040208750000033 13.784667050000081 46.943855750000012 13.946722050000091 46.940631250000081 14.138145050000048 46.850700750000044 14.233424050000025 46.700167750000048 13.926961050000074 46.647168250000021 13.911754550000069 46.771080750000039 13.454855550000076 46.769988250000011 13.432760050000013 46.65716125000003 13.577491050000049 46.653255250000029 13.505312050000043 46.566439750000058 13.424000050000075 46.559002750000019 12.732600550000058 46.634998750000022 12.690705550000018 46.657600750000029
AT213_geometry.gml	14.233424050000025 46.700167750000048 14.138145050000048 46.850700750000044 13.946722050000091 46.940631250000081 14.203291550000046 47.07721925000007 14.38590805000004 46.979996250000028 14.844476050000083 47.04809925 15.02700655000001 46.90973625 14.976274050000058 46.784791250000069 15.065200050000044 46.652401250000025 14.673736550000058 46.451000250000021 14.565212050000071 46.37260475000005 14.43522155000008 46.444269750000018 14.542890050000068 46.656178250000067 14.427217050000053 46.73375525000003 14.233424050000025 46.700167750000048
AT221_geometry.gml	15.421807050000069 47.344598750000046 15.494100050000014 47.261037250000044 15.442110550000052 47.222488250000055 15.590146050000044 47.188821250000046 15.72470605 47.024914750000022 15.616115050000047 47.002653250000037 15.402806050000038 46.876577750000024 15.161590550000057 47.202822750000024 15.052832050000035 47.211314250000015 15.048411550000083 47.227026750000022 15.421807050000069 47.344598750000046
AT222_geometry.gml	13.607587050000035 47.28356375000007 13.585663050000022 47.474799250000018 13.725374050000056 47.463065750000084 13.695562050000063 47.632723250000026 13.777655050000078 47.718326250000047 14.010598550000054 47.700891750000039 14.05077705000005 47.61715725000002 14.312645050000043 47.606361750000019 14.738772550000107 47.748529750000046 15.089249050000092 47.741470750000047 15.051278050000093 47.605663750000019 14.729022550000025 47.630853750000028 14.602939550000087 47.426807750000052 14.399057550000038 47.455451750000037 14.112313550000067 47.26779375000001 13.864180050000016 47.252168750000038 13.607587050000035 47.28356375000007
